Body,Name of  Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,25/10/2012,RECSERV30602899,2182-TS,1258,CARE RECRUITMENT UK LTD,194939,,Corporate Services,External Agency Staff,4321,PLC
18,Devon County Council,22/10/2012,HIGHWAYS30498651,0009,611.86,EDF ENERGY,189432,,Place Services,Electricity,2302,PLC
18,Devon County Council,12/10/2012,GMHFM30485561,11383,687,FIRE DEFENCE SERVICING LTD,198486,885719271,Corporate Services,Health & Safety Equipment,4007,PLC
18,Devon County Council,11/10/2012,SCOMIS30613177,DE2871157,1716.13,R M EDUCATION PLC,53995,,Corporate Services,Telephones (Excl Mobiles & Smart Phones),4502,PLC
18,Devon County Council,11/10/2012,SCOMIS30613178,DE2871350,436.71,R M EDUCATION PLC,53995,,Corporate Services,Telephones (Excl Mobiles & Smart Phones),4502,PLC
18,Devon County Council,15/10/2012,SCOMIS30613191,DE2861187,1501.73,R M EDUCATION PLC,53995,,Corporate Services,Furniture,4002,PLC
18,Devon County Council,15/10/2012,SCOMIS30613192,DE2861188,1580.05,R M EDUCATION PLC,53995,,Corporate Services,Furniture,4002,PLC
18,Devon County Council,22/10/2012,BRACS30006785,35104329,1364.34,RICOH CAPITAL LIMITED,20140,661977102,Corporate Services,Equipment,4001,PLC
18,Devon County Council,22/10/2012,FACM30435460,35096698,459.01,RICOH CAPITAL LIMITED,20140,661977102,Corporate Services,Printing & Design,4201,PLC
18,Devon County Council,22/10/2012,FACM30435462,35098510,459.01,RICOH CAPITAL LIMITED,20140,661977102,Corporate Services,Printing & Design,4201,PLC
18,Devon County Council,23/10/2012,RESTRAT30610774,35103494,1047.25,RICOH CAPITAL LIMITED,20140,661977102,Corporate Services,Equipment,4001,PLC
18,Devon County Council,12/10/2012,HIGHWAYS30497608,1020451033,33986.53,SIEMENS PLC TRAFFIC CONTROLS DIV,25097,479985260,Place Services,Main / Term Contractor,4301,PLC
18,Devon County Council,26/10/2012,HIGHWAYS30498761,1020458934,3987.5,SIEMENS PLC TRAFFIC CONTROLS DIV,25097,479985260,Place Services,Main / Term Contractor,4301,PLC
18,Devon County Council,24/10/2012,COMMUNTY30173988,TE44/041,1205,BOVEY TRACEY TOWN COUNCIL,17021,,Place Services,Grants Paid,4802,PRSH
18,Devon County Council,10/10/2012,LIBHQ30550219,1734,1071.75,BUCKFASTLEIGH TOWN COUNCIL,8137,144870164,Place Services,Rents & other landlord charges payable,2321,PRSH
18,Devon County Council,03/10/2012,COMMUNTY30173932,MD22/094,500,CULLOMPTON TOWN COUNCIL,4896,,Place Services,Grants Paid,4802,PRSH
18,Devon County Council,24/10/2012,COMMUNTY30173981,WD60/041,1000,GERMANSWEEK PARISH COUNCIL,71321,,Place Services,Grants Paid,4802,PRSH
18,Devon County Council,30/10/2012,HIGHWAYS30498662,35,1600,HAWKCHURCH PARISH COUNCIL,14485,,Place Services,Other Contractors (not Main / Term),4302,PRSH
18,Devon County Council,24/10/2012,COMMUNTY30173987,MD23/086,665,MORCHARD BISHOP PARISH COUNCIL,47988,,Place Services,Grants Paid,4802,PRSH
18,Devon County Council,17/10/2012,COMMUNTY30173959,TE49/020,2300,NEWTON ABBOT TOWN COUNCIL,213537,,Place Services,Grants Paid,4802,PRSH
18,Devon County Council,17/10/2012,COMMUNTY30173960,TE49/021,777,NEWTON ABBOT TOWN COUNCIL,213537,,Place Services,Grants Paid,4802,PRSH
18,Devon County Council,10/10/2012,REGISTRA30607287,2347,2000,OKEHAMPTON TOWN COUNCIL,14683,,Corporate Services,Rents & other landlord charges payable,2321,PRSH
18,Devon County Council,03/10/2012,COMMUNTY30173930,ED02/039,500,REWE PARISH COUNCIL,78077,456201862,Place Services,Grants Paid,4802,PRSH
18,Devon County Council,03/10/2012,COMMUNTY30173925,SH35/045,2500,SPARKWELL P C C,287209,,Place Services,Grants Paid,4802,PRSH
18,Devon County Council,17/10/2012,COMMUNTY30173957,TE53/081,500,STOKEINTEIGNHEAD PARISH COUNCIL,195787,,Place Services,Grants Paid,4802,PRSH
18,Devon County Council,05/10/2012,DHRP30223579,0003,1983.39,A K CARE CONSORTIUM,277072,,Corporate Services,Professional Fees,4306,SOLE
18,Devon County Council,25/10/2012,DDRC30217000,02499,453.47,ADDICOTT A,159738,857841189,Place Services,Other Contractors (not Main / Term),4302,SOLE
18,Devon County Council,01/10/2012,CFADDAY30020633,REDACTED UNDER DP ACT,2324,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,01/10/2012,CFADDAY30020634,REDACTED UNDER DP ACT,2390,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,01/10/2012,CFADDAY30020635,REDACTED UNDER DP ACT,1197.46,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,01/10/2012,CFADDAY30020636,REDACTED UNDER DP ACT,604.8,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,01/10/2012,CFADDAY30020637,REDACTED UNDER DP ACT,2800,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,01/10/2012,CFADDAY30020638,REDACTED UNDER DP ACT,2400,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,01/10/2012,CFADDAY30020639,REDACTED UNDER DP ACT,907.2,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,01/10/2012,CFADDAY30020640,REDACTED UNDER DP ACT,604.8,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,01/10/2012,CFADDAY30020641,REDACTED UNDER DP ACT,1754,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,01/10/2012,CFADDAY30020642,REDACTED UNDER DP ACT,1754,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,03/10/2012,CFADDAY30020760,REDACTED UNDER DP ACT,1197.46,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,03/10/2012,CFADDAY30020761,REDACTED UNDER DP ACT,1197.46,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,09/10/2012,CFADDAY30020843,REDACTED UNDER DP ACT,737.55,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,15/10/2012,CFADDAY30021220,REDACTED UNDER DP ACT,2414.75,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,15/10/2012,CFADDAY30021221,REDACTED UNDER DP ACT,2307,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,15/10/2012,CFADDAY30021222,REDACTED UNDER DP ACT,1197.46,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,15/10/2012,CFADDAY30021223,REDACTED UNDER DP ACT,604.8,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,15/10/2012,CFADDAY30021224,REDACTED UNDER DP ACT,2800,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,15/10/2012,CFADDAY30021225,REDACTED UNDER DP ACT,2400,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,15/10/2012,CFADDAY30021226,REDACTED UNDER DP ACT,907.2,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,15/10/2012,CFADDAY30021227,REDACTED UNDER DP ACT,604.8,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,15/10/2012,CFADDAY30021228,REDACTED UNDER DP ACT,1754,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,15/10/2012,CFADDAY30021229,REDACTED UNDER DP ACT,1754,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,15/10/2012,CFADDAY30021230,REDACTED UNDER DP ACT,1436,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,17/10/2012,CFADDAY30021331,REDACTED UNDER DP ACT,1197.46,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,17/10/2012,CFADDAY30021332,REDACTED UNDER DP ACT,1197.46,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,29/10/2012,CFADDAY30021745,REDACTED UNDER DP ACT,2307.5,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,29/10/2012,CFADDAY30021746,REDACTED UNDER DP ACT,2395,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,29/10/2012,CFADDAY30021747,REDACTED UNDER DP ACT,1197.46,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,29/10/2012,CFADDAY30021748,REDACTED UNDER DP ACT,604.8,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,29/10/2012,CFADDAY30021749,REDACTED UNDER DP ACT,2800,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,29/10/2012,CFADDAY30021750,REDACTED UNDER DP ACT,2400,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,29/10/2012,CFADDAY30021751,REDACTED UNDER DP ACT,907.2,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,29/10/2012,CFADDAY30021752,REDACTED UNDER DP ACT,604.8,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,29/10/2012,CFADDAY30021753,REDACTED UNDER DP ACT,1754,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,29/10/2012,CFADDAY30021754,REDACTED UNDER DP ACT,1754,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,29/10/2012,CFADDAY30021755,REDACTED UNDER DP ACT,1436,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,31/10/2012,CFADDAY30021900,REDACTED UNDER DP ACT,1197.46,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,31/10/2012,CFADDAY30021901,REDACTED UNDER DP ACT,1197.46,AGENCY ASSISTANCE,87496,754992187,People Services,Individualised Support - Private (3rd),5706,SOLE
18,Devon County Council,01/10/2012,CFADDOM30043957,REDACTED UNDER DP ACT,1720,AGENCY ASSISTANCE,87496,754992187,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044854,REDACTED UNDER DP ACT,1720,AGENCY ASSISTANCE,87496,754992187,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,29/10/2012,CFADDOM30045606,REDACTED UNDER DP ACT,1720,AGENCY ASSISTANCE,87496,754992187,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,03/10/2012,RECSERV30602599,8976B,2454.56,AGENCY ASSISTANCE,87496,754992187,Corporate Services,External Agency Staff,4321,SOLE
18,Devon County Council,12/10/2012,RECSERV30602749,8929B,634.74,AGENCY ASSISTANCE,87496,754992187,Corporate Services,External Agency Staff,4321,SOLE
18,Devon County Council,15/10/2012,HIGHWAYS30497120,2333,30725.13,BARON J W EARTHWORKS LLP,82227,,Place Services,Other Contractors (not Main / Term),4302,SOLE
18,Devon County Council,18/10/2012,HIGHWAYS30497927,2335,458,BARON J W EARTHWORKS LLP,82227,,Place Services,Other Contractors (not Main / Term),4302,SOLE
18,Devon County Council,15/10/2012,LEGAL30546822,B05565,501,BEECHEY HILARY MS,297092,524171962,Corporate Services,Legal Fees & Disbursements,4314,SOLE
18,Devon County Council,15/10/2012,LEGAL30546822,B05565,2505,BEECHEY HILARY MS,297092,524171962,People Services,Legal Fees & Disbursements,4314,SOLE
18,Devon County Council,12/10/2012,DHRP30223628,TSB704,721.57,BIDDINGTON,162597,,People Services,Professional Fees,4306,SOLE
18,Devon County Council,04/10/2012,HIGHWAYS30496637,344,1260.24,CAREY VALLEY WOODLANDS & EST MAN,108523,936633014,Place Services,Other Contractors (not Main / Term),4302,SOLE
18,Devon County Council,11/10/2012,HIGHWAYS30497930,346,729.96,CAREY VALLEY WOODLANDS & EST MAN,108523,936633014,Place Services,Other Contractors (not Main / Term),4302,SOLE
18,Devon County Council,25/10/2012,HIGHWAYS30498791,345,416.84,CAREY VALLEY WOODLANDS & EST MAN,108523,936633014,Place Services,Other Contractors (not Main / Term),4302,SOLE
18,Devon County Council,22/10/2012,DHRP30223722,LB321,500,CASCADE,226481,,Corporate Services,Professional Fees,4306,SOLE
18,Devon County Council,12/10/2012,SITESERV30613554,24,857.46,CHURCHILL IAN,70635,,Corporate Services,Grounds Maintenance,2701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044873,REDACTED UNDER DP ACT,2240.7,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044875,REDACTED UNDER DP ACT,1155,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044876,REDACTED UNDER DP ACT,523.6,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044877,REDACTED UNDER DP ACT,1078,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044879,REDACTED UNDER DP ACT,546.7,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044881,REDACTED UNDER DP ACT,1185.8,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044882,REDACTED UNDER DP ACT,585.2,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044883,REDACTED UNDER DP ACT,623.7,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044886,REDACTED UNDER DP ACT,539,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044887,REDACTED UNDER DP ACT,646.8,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044891,REDACTED UNDER DP ACT,1299.76,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044892,REDACTED UNDER DP ACT,754.6,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044893,REDACTED UNDER DP ACT,754.6,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044895,REDACTED UNDER DP ACT,654.5,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044900,REDACTED UNDER DP ACT,616,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,15/10/2012,CFADDOM30044901,REDACTED UNDER DP ACT,646.8,COMMUNITY CARELINE SERVS(LARCHES,88499,,People Services,Care Spot - Private (3rd),5701,SOLE
18,Devon County Council,04/10/2012,HIGHWAYS30496621,1404,510,COWARD,170005,,Place Services,Equipment,4001,SOLE
18,Devon County Council,22/10/2012,HIGHWAYS30498686,1407,510,COWARD,170005,,Place Services,Equipment,4001,SOLE
18,Devon County Council,31/10/2012,HIGHWAYS30499820,1410,595,COWARD,170005,,Place Services,Equipment,4001,SOLE
18,Devon County Council,12/10/2012,LLCNABBO30558119,NALC/011012,2380.28,FARLEY FRANCES BUSINESS CNSLTNT,263418,,People Services,Professional Fees,4306,SOLE
18,Devon County Council,12/10/2012,LLCTEIGV30560322,TVLC1/1012,1375.4,FARLEY FRANCES BUSINESS CNSLTNT,263418,,People Services,Professional Fees,4306,SOLE
18,Devon County Council,03/10/2012,HIGHWAYS30496497,24,1206.7,FORESTRY & GARDEN SERVICES,260226,,Place Services,Other Contractors (not Main / Term),4302,SOLE
18,Devon County Council,10/10/2012,HIGHWAYS30496821,2235,1513,GARDEN & COUNTRYSIDE MAINTENANCE,262294,889561457,Place Services,Other Contractors (not Main / Term),4302,SOLE
18,Devon County Council,10/10/2012,HIGHWAYS30496931,2234,477,GARDEN & COUNTRYSIDE MAINTENANCE,262294,889561457,Place Services,Other Contractors (not Main / Term),4302,SOLE
18,Devon County Council,09/10/2012,HIGHWAYS30497584,CLAIM,768,GREGOR,5751,,Place Services,Pub Trans Development & Contributions (3,5502,SOLE
18,Devon County Council,15/10/2012,LEGAL30546841,30804,1300,HAMMOND TIMOTHY,297240,996710179,People Services,Legal Fees & Disbursements,4314,SOLE
18,Devon County Council,15/10/2012,LEGAL30546843,31085,600,HAMMOND TIMOTHY,297240,996710179,Corporate Services,Legal Fees & Disbursements,4314,SOLE
18,Devon County Council,15/10/2012,LEGAL30546843,31085,3000,HAMMOND TIMOTHY,297240,996710179,People Services,Legal Fees & Disbursements,4314,SOLE
18,Devon County Council,26/10/2012,HIGHWAYS30498219,88,620,LANGMAN,4657,,Place Services,Printing & Design,4201,SOLE
18,Devon County Council,03/10/2012,HIGHWAYS30497395,2NDCUT/CAG/2012,6595.64,MR DH TRICKETT,21818,840979491,Place Services,Other Contractors (not Main / Term),4302,SOLE
18,Devon County Council,25/10/2012,LEGAL30546928,99461,695,OGANAH JANET,297639,942642912,People Services,Legal Fees & Disbursements,4314,SOLE
18,Devon County Council,18/10/2012,EDG30240790,12040,520,OVERY MARTIN,6697,,Place Services,Other Contractors (not Main / Term),4302,SOLE
18,Devon County Council,11/10/2012,HIGHWAYS30497402,02F,653,PAGE,23159,,Place Services,Other Contractors (not Main / Term),4302,SOLE
18,Devon County Council,15/10/2012,HIGHWAYS30498208,03F,539,PAGE,23159,,Place Services,Other Contractors (not Main / Term),4302,SOLE
18,Devon County Council,12/10/2012,SITESERV30613557,10931,798.4,POLLARD LANDSCAPES,5502,141343309,Corporate Services,Grounds Maintenance,2701,SOLE
18,Devon County Council,15/10/2012,LEGAL30546842,31977,500,POWELL,205269,833773215,People Services,Legal Fees & Disbursements,4314,SOLE
18,Devon County Council,16/10/2012,LEGAL30546858,31927,1000,POWELL,205269,833773215,People Services,Legal Fees & Disbursements,4314,SOLE
18,Devon County Council,30/10/2012,LEGAL30546977,32048,1000,POWELL,205269,833773215,People Services,Legal Fees & Disbursements,4314,SOLE
18,Devon County Council,17/10/2012,GMHFM30485621,TWYFORD02,750,TWYFORD CLEANING SERVICES,207623,,Corporate Services,Cleaning Services,2601,SOLE
18,Devon County Council,29/10/2012,FINNDAD30450769,46,700,WALTER,230985,,People Services,Fixtures & Fittings - purchase / repair,2401,SOLE
18,Devon County Council,29/10/2012,EARLYRS30234046,373414,22435,OPEN UNIVERSITY (PO BOX 77),5991,650748918,People Services,Course / Exam Fees & Registration,4312,UNI
18,Devon County Council,29/10/2012,EARLYRS30234047,373660,5000,OPEN UNIVERSITY (PO BOX 77),5991,650748918,People Services,Course / Exam Fees & Registration,4312,UNI
18,Devon County Council,23/10/2012,DPSCORP30230948,AEBF200/20016,1595,UNIVERSITY OF BIRMINGHAM(FINANCE,32598,729856187,Corporate Services,Training inc Travel Costs,1802,UNI
18,Devon County Council,23/10/2012,DPSCORP30230949,AEBF200 / 22122,1295,UNIVERSITY OF BIRMINGHAM(FINANCE,32598,729856187,Corporate Services,Training inc Travel Costs,1802,UNI
18,Devon County Council,19/10/2012,EDG30240912,621/92001,2475,UNIVERSITY OF BIRMINGHAM(FINANCE,32598,729856187,Place Services,Training inc Travel Costs,1802,UNI
18,Devon County Council,25/10/2012,ECONEUR30239139,EA0104369,1511.45,UNIVERSITY OF EXETER-FINANCE OFF,4630,142047795,Place Services,Other Fees & Charges (Expenditure),4311,UNI
18,Devon County Council,30/10/2012,ECONEUR30239162,GHB0104420,3700,UNIVERSITY OF EXETER-FINANCE OFF,4630,142047795,Place Services,Other Fees & Charges (Expenditure),4311,UNI
18,Devon County Council,16/10/2012,FNEXMHLD30472816,K10022637,508.34,UNIVERSITY OF EXETER-FINANCE OFF,4630,142047795,People Services,Miscellaneous expenditure,4901,UNI
18,Devon County Council,18/10/2012,LIBHQ30550304,INSURANCE BOOKS,1460.53,UNIVERSITY OF EXETER-FINANCE OFF,4630,142047795,Place Services,Insurances,4204,UNI
18,Devon County Council,29/10/2012,ECONEUR30239154,6040400,3923.47,UNIVERSITY OF PLYMOUTH(FINANCE),5446,,Place Services,Other Fees & Charges (Expenditure),4311,UNI
18,Devon County Council,09/10/2012,TRCC30645016,6040157,40000,UNIVERSITY OF PLYMOUTH(FINANCE),5446,,Place Services,Other Fees & Charges (Expenditure),4311,UNI
18,Devon County Council,10/10/2012,DFS30218498,I158279,56602.14,CITIZENS ADVICE,207496,,Corporate Services,Other Contractors (not Main / Term),4302,VCS
18,Devon County Council,17/10/2012,COMMUNTY30173956,MD25/081,950,OAKFORD VILLAGE HALL,186152,,Place Services,Grants Paid,4802,VH
18,Devon County Council,26/10/2012,EDUC30243560,6051709295,34840,BRISTOL CITY COUNCIL,29268,,People Services,Recoupment Expenditure (3rd),5202,WGA
18,Devon County Council,23/10/2012,ECONEUR30239140,11147,5000,CAREERS SOUTH WEST LTD,20463,,Place Services,Other Fees & Charges (Expenditure),4311,WGA
18,Devon County Council,01/10/2012,YOTNORTH30653183,11107,1776,CAREERS SOUTH WEST LTD,20463,,People Services,Management Consultancy,4303,WGA
18,Devon County Council,11/10/2012,CSET30179479,97015079,3036,CORNWALL C C (CHIEF CASHIER),4190,132746770,People Services,Detailed & Exceptional Arrangements,9052,WGA
18,Devon County Council,12/10/2012,HQ30526218,98110801,6227.18,CORNWALL C C (CHIEF CASHIER),4190,132746770,Place Services,Other Contractors (not Main / Term),4302,WGA
18,Devon County Council,01/10/2012,COMMUNTY30173922,EX12/074,500,"DEVON & CORNWALL POLICE (EX,MID)",8298,631322482,Place Services,Grants Paid,4802,WGA
18,Devon County Council,26/10/2012,FACM30435517,6017626,25047,"DEVON & CORNWALL POLICE (EX,MID)",8298,631322482,Corporate Services,Rents & other landlord charges payable,2321,WGA
18,Devon County Council,18/10/2012,HIGHWAYS30497410,6017645,758.68,"DEVON & CORNWALL POLICE (EX,MID)",8298,631322482,Place Services,Laundry & Dry Cleaning,4151,WGA
18,Devon County Council,02/10/2012,ACLCENT30002367,DVN00005455,2306.12,DEVON NORSE LTD,273895,785421021,Place Services,Cleaning Services,2601,WGA
18,Devon County Council,03/10/2012,ACLCENT30002392,DVN00005518,1401.23,DEVON NORSE LTD,273895,785421021,Place Services,Cleaning Services,2601,WGA
18,Devon County Council,03/10/2012,ACLCENT30002404,DVN00005527,1839.67,DEVON NORSE LTD,273895,785421021,Place Services,Cleaning Services,2601,WGA
18,Devon County Council,31/10/2012,ACLCENT30002567,DVN00005728,1839.67,DEVON NORSE LTD,273895,785421021,Place Services,Cleaning Services,2601,WGA
18,Devon County Council,03/10/2012,DDRC30216957,DVN00005538,709.08,DEVON NORSE LTD,273895,785421021,Place Services,Cleaning Services,2601,WGA
18,Devon County Council,31/10/2012,DDRC30217014,DVN00005739,709.08,DEVON NORSE LTD,273895,785421021,Place Services,Cleaning Services,2601,WGA
18,Devon County Council,15/10/2012,DFS30218512,DEV001630,24211,DEVON NORSE LTD,273895,785421021,Corporate Services,Minor Improvements,2261,WGA
18,Devon County Council,04/10/2012,FACM30435319,DEV001615,768.55,DEVON NORSE LTD,273895,785421021,Corporate Services,Catering Services inc Pupil Meals,4101,WGA
18,Devon County Council,04/10/2012,FACM30435321,DEV001619,687.94,DEVON NORSE LTD,273895,785421021,Corporate Services,Catering Services inc Pupil Meals,4101,WGA
18,Devon County Council,04/10/2012,FACM30435322,DEV001625,1168.3,DEVON NORSE LTD,273895,785421021,Corporate Services,Catering Services inc Pupil Meals,4101,WGA
18,Devon County Council,15/10/2012,FACM30435424,DEV001637,2041.7,DEVON NORSE LTD,273895,785421021,Corporate Services,Catering Services inc Pupil Meals,4101,WGA
18,Devon County Council,16/10/2012,FACM30435425,DEV001652,3123.2,DEVON NORSE LTD,273895,785421021,Corporate Services,Catering Services inc Pupil Meals,4101,WGA
18,Devon County Council,03/10/2012,FINEAAD30661564,DVN00005440,458.25,DEVON NORSE LTD,273895,785421021,People Services,Cleaning Services,2601,WGA
18,Devon County Council,31/10/2012,FINEAAD30661763,DVN00005642,458.25,DEVON NORSE LTD,273895,785421021,People Services,Cleaning Services,2601,WGA
18,Devon County Council,03/10/2012,HIGHWAYS30496925,DVN00005427,428.16,DEVON NORSE LTD,273895,785421021,Place Services,Cleaning Services,2601,WGA
18,Devon County Council,31/10/2012,HIGHWAYS30499813,DVN00005629,428.16,DEVON NORSE LTD,273895,785421021,Place Services,Cleaning Services,2601,WGA
18,Devon County Council,26/10/2012,RESTRAT30610815,00005714,1645.9,DEVON NORSE LTD,273895,785421021,Corporate Services,Cleaning Services,2601,WGA
18,Devon County Council,01/10/2012,YOUTHEST30655009,DVN00005468,651.5,DEVON NORSE LTD,273895,785421021,People Services,Cleaning Services,2601,WGA
18,Devon County Council,05/10/2012,BRACS30006684,67035052,12547.5,DEVON PARTNERSHIP TRUST,92211,,Corporate Services,Contributions to Joint Authorities (3rd),5101,WGA
18,Devon County Council,23/10/2012,FINSSCW30457983,67035033,19419.15,DEVON PARTNERSHIP TRUST,92211,,People Services,Contributions to Joint Authorities (3rd),5101,WGA
18,Devon County Council,23/10/2012,FINSSCW30457984,67035077,3955.2,DEVON PARTNERSHIP TRUST,92211,,People Services,Contributions to Joint Authorities (3rd),5101,WGA
18,Devon County Council,05/10/2012,FINMH30445072,67035051,458253,DEVON PARTNERSHP TST(NB-NOT PCT!,57820,654400557,People Services,Payments to Vol Providers (3rd),5501,WGA
