Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
24/04/2019,CFADRES34567235,REDACTED UNDER DP ACT,3282.98,AMBITO CARE AND EDUCATION,353346,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567236,REDACTED UNDER DP ACT,1500,CWMAMAN CARE CENTRE,353549,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
24/04/2019,CFADRES34567237,REDACTED UNDER DP ACT,6910.7,BARNHAVEN/EASY LIVING CARE LTD,353915,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567238,REDACTED UNDER DP ACT,1764,GLEBE HOUSE/SHAW HEALTHCARE,354285,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567239,REDACTED UNDER DP ACT,1460,MOORLANDS/DARBYSHIRE CARE LTD,354431,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567240,REDACTED UNDER DP ACT,5558.74,MULBERRY HOUSE,354617,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567241,REDACTED UNDER DP ACT,9821.65,MARGARET ALLEN HOUSE/EASY LIVING,354922,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567242,REDACTED UNDER DP ACT,1138,PARK HOUSE,355130,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
24/04/2019,CFADRES34567243,REDACTED UNDER DP ACT,2447.14,MEADOWCROFT HEALTH CARE LTD,355368,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
24/04/2019,CFADRES34567244,REDACTED UNDER DP ACT,4504.1,LODGE THE (HIGHBRIDGE),355438,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567245,REDACTED UNDER DP ACT,1996,QUANTUM CARE/BELMONT VIEW,355470,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567246,REDACTED UNDER DP ACT,14994.02,CROFT RESIDENTIAL HOME,356100,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567247,REDACTED UNDER DP ACT,1878.84,UNITED RESPONSE T/A BRIMLEY,356104,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
24/04/2019,CFADRES34567248,REDACTED UNDER DP ACT,1736,YOUELL COURT/SOCIAL SERVICES MAI,356148,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567249,REDACTED UNDER DP ACT,1600,WINDMILL COURT/T H MALLABAND LD,356343,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567250,REDACTED UNDER DP ACT,1458.48,TY ANWEN,356407,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
24/04/2019,CFADRES34567251,REDACTED UNDER DP ACT,1383.68,KINGTON COURT COMMUNITY CARE,356437,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567252,REDACTED UNDER DP ACT,14915.84,ORCHARD LEA NURSING HOME/,356555,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567253,REDACTED UNDER DP ACT,1160,DULVERTON HOUSE LTD,356863,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567254,REDACTED UNDER DP ACT,2173,TY FLYNU,357348,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
24/04/2019,CFADRES34567255,REDACTED UNDER DP ACT,1139.04,CARTREF ASI Y BRYN,357436,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567256,REDACTED UNDER DP ACT,1325.54,FRITH HOUSE,357766,,Adult Care & Health,Care Spot - Private (3rd),5701,LTD
24/04/2019,CFADRES34567257,REDACTED UNDER DP ACT,972.7,IVEDENE RESIDHOME/MAUREEN MARTIN,357805,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567258,REDACTED UNDER DP ACT,2400,HUNGERFORD CARE HOME,358140,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567259,REDACTED UNDER DP ACT,3040,MERRIFIELD HOUSE/MERRYCARE LTD,358363,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567260,REDACTED UNDER DP ACT,1032.14,FERNS NURSING HOME/ALMONDSBURY,358495,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567261,REDACTED UNDER DP ACT,1500,WESTLANDS CARE HOME LTD,358605,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567262,REDACTED UNDER DP ACT,1300,WOODSIDE GRANGE CARE HOME,358748,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567263,REDACTED UNDER DP ACT,1062,YEW TREE RESIDENTIAL CARE HOME,358754,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567264,REDACTED UNDER DP ACT,2759,BRAEMAR HOUSE/DEAN HOUSE CARE LD,359043,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567265,REDACTED UNDER DP ACT,20981.14,BARN PARK RESIDENTIAL HOME,359173,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567266,REDACTED UNDER DP ACT,1144.58,CHESTFIELD HOUSE,359484,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567267,REDACTED UNDER DP ACT,1638.02,BARNFIELD,359548,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567268,REDACTED UNDER DP ACT,1500,NEW DEANERY CARE HOME,359573,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567269,REDACTED UNDER DP ACT,1400,HOMESTEAD THE,359614,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567270,REDACTED UNDER DP ACT,3500,RISING RESI HOME FOR THE ELDERLY,359655,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567271,REDACTED UNDER DP ACT,1600,CHERRY TREE CARE HOME,359657,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567272,REDACTED UNDER DP ACT,8914.29,GIBRALTAR CARE VILLAGE LTD,359847,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567273,REDACTED UNDER DP ACT,2153.14,ST JOHNS NURSINGS HOME,359855,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFADRES34567274,REDACTED UNDER DP ACT,4417,OLD RECTORY/E C INVESTMENTS(GLOS,359989,,Adult Care & Health,Care Spot - Private (3rd),5701,B
24/04/2019,CFCHEXTL34623770,REDACTED UNDER DP ACT,1200,TORBAY COUNCIL FINANCE,6411,142208211,Children's Services,Independent Fostering (3rd),5714,WGA
24/04/2019,CFCHEXTL34623771,REDACTED UNDER DP ACT,7760,LIFEWORKS CHARITY LTD,42294,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623773,REDACTED UNDER DP ACT,9537.42,ACTION FOR CHILDREN (CAREFIRST),86729,589629566,Children's Services,Independent Fostering (3rd),5714,LTD
24/04/2019,CFCHEXTL34623774,REDACTED UNDER DP ACT,110908.55,PHOENIX CHILD CARE LTD,88421,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623775,REDACTED UNDER DP ACT,66811.12,FOSTER CARE ASSOCIATES LTD,90829,786768844,Children's Services,Independent Fostering (3rd),5714,LTD
24/04/2019,CFCHEXTL34623776,REDACTED UNDER DP ACT,20200,ONE TO ONE,92313,,Children's Services,Residential Care - Private (3rd),5731,BUSN
24/04/2019,CFCHEXTL34623778,REDACTED UNDER DP ACT,3595,CITY OF EXETER YMCA HOUSING ASSC,117856,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,BUSN
24/04/2019,CFCHEXTL34623779,REDACTED UNDER DP ACT,17284.09,YOUNG DEVON (IVYBRIDGE)****5215,120708,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,CHTY
24/04/2019,CFCHEXTL34623780,REDACTED UNDER DP ACT,17255.98,CAPSTONE FOSTER CARE(STHWEST)LTD,132175,798322487,Children's Services,Independent Fostering (3rd),5714,LTD
24/04/2019,CFCHEXTL34623781,REDACTED UNDER DP ACT,806,BOROUGH OF POOLE FINANCE SERVICE,159702,187133062,Children's Services,Independent Fostering (3rd),5714,WGA
24/04/2019,CFCHEXTL34623782,REDACTED UNDER DP ACT,22564.08,REGIONAL FOSTER PLACEMENTS LTD,161464,,Children's Services,Independent Fostering (3rd),5714,BUSN
24/04/2019,CFCHEXTL34623783,REDACTED UNDER DP ACT,54469.04,NATIONAL FOSTERING AGENCY,169974,673006159,Children's Services,Independent Fostering (3rd),5714,LTD
24/04/2019,CFCHEXTL34623784,REDACTED UNDER DP ACT,30859.78,FIVE RIVERS CHILD CARE LTD,181409,785412120,Children's Services,Independent Fostering (3rd),5714,LTD
24/04/2019,CFCHEXTL34623785,REDACTED UNDER DP ACT,8714,SWIIS FOSTER CARE LTD,198484,815391431,Children's Services,Independent Fostering (3rd),5714,LTD
24/04/2019,CFCHEXTL34623786,REDACTED UNDER DP ACT,22609.1,CAMBIAN AUTISM SERVICES LTD,208509,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623787,REDACTED UNDER DP ACT,73330.72,LEAVING CARE COMPANY THE,232192,887761067,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,BUSN
24/04/2019,CFCHEXTL34623788,REDACTED UNDER DP ACT,12450,ACTIVE 8 CARE LTD,244649,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623789,REDACTED UNDER DP ACT,13642.5,3-DIMENSIONS CARE LTD,255016,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623790,REDACTED UNDER DP ACT,29428,WILLOWS (DEVON) LTD,258005,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623791,REDACTED UNDER DP ACT,17678.82,CHELFHAM SENIOR SCHOOL PRIORY,269558,626524835,Children's Services,Residential Care - Private (3rd),5731,EDUC
24/04/2019,CFCHEXTL34623792,REDACTED UNDER DP ACT,7300,REFLECTIONS,284671,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,BUSN
24/04/2019,CFCHEXTL34623793,REDACTED UNDER DP ACT,7000,FRIENDS THERAPEUTIC COMM TRUST,285424,,Children's Services,Residential Care - Private (3rd),5731,BUSN
24/04/2019,CFCHEXTL34623794,REDACTED UNDER DP ACT,3400,K P R CARE SERVICES LTD,290857,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,LTD
24/04/2019,CFCHEXTL34623795,REDACTED UNDER DP ACT,37169.33,FUSION INDEPENDENCE,299071,169396749,Children's Services,Independent Fostering (3rd),5714,LTD
24/04/2019,CFCHEXTL34623796,REDACTED UNDER DP ACT,62300,CAMBIAN CHILDCARE LTD,299178,720170483,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623797,REDACTED UNDER DP ACT,8229,YAZOO DEVON LTD,304631,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,LTD
24/04/2019,CFCHEXTL34623798,REDACTED UNDER DP ACT,10937.2,AMBITIONS SUPPORT LTD,304662,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,BUSN
24/04/2019,CFCHEXTL34623799,REDACTED UNDER DP ACT,3160.22,ENHANCED FOSTER CARE LTD,309683,,Children's Services,Independent Fostering (3rd),5714,LTD
24/04/2019,CFCHEXTL34623800,REDACTED UNDER DP ACT,14886.29,EXECHANGES LTD,320462,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,LTD
24/04/2019,CFCHEXTL34623801,REDACTED UNDER DP ACT,8762.68,BLUE SKY FOSTERING LTD,320804,,Children's Services,Independent Fostering (3rd),5714,LTD
24/04/2019,CFCHEXTL34623802,REDACTED UNDER DP ACT,9450,WHATS OUT THERE LIMITED,322069,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623803,REDACTED UNDER DP ACT,11988,C S M INDEPENDENCE LTD,325838,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,LTD
24/04/2019,CFCHEXTL34623804,REDACTED UNDER DP ACT,1517.18,SAFEHOUSES LIMITED,327828,,Children's Services,Independent Fostering (3rd),5714,LTD
24/04/2019,CFCHEXTL34623805,REDACTED UNDER DP ACT,30828,PARALLEL CARE LTD,330150,203975507,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,LTD
24/04/2019,CFCHEXTL34623806,REDACTED UNDER DP ACT,26792.34,NEXT STEP INDEPENDENCE LTD,330746,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,B
24/04/2019,CFCHEXTL34623807,REDACTED UNDER DP ACT,10279.42,ACORN CARE & EDUCATION LTD,333557,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623808,REDACTED UNDER DP ACT,17084.4,THE FOSTERING FOUNDATION LTD,335732,,Children's Services,Independent Fostering (3rd),5714,LTD
24/04/2019,CFCHEXTL34623809,REDACTED UNDER DP ACT,4600,HALFWAY PLUS LTD THE,339496,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,LTD
24/04/2019,CFCHEXTL34623810,REDACTED UNDER DP ACT,16256,I S W P ASSESSMENT SERVICES LTD,340338,251027053,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,BUSN
24/04/2019,CFCHEXTL34623811,REDACTED UNDER DP ACT,16800,LEEWARD CARE LTD,342904,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623812,REDACTED UNDER DP ACT,1950,ABOVE BEYOND CARE LTD,346806,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,LTD
24/04/2019,CFCHEXTL34623813,REDACTED UNDER DP ACT,15057.5,FERNDEARLE CHILDCARE SERVICES_LT,346998,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623814,REDACTED UNDER DP ACT,20000,SOUTH WEST MENTAL HEALTH LTD,347599,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623815,REDACTED UNDER DP ACT,9249.06,SWAAY CHILD & ADOLESCENT SERV LT,347668,,Children's Services,Residential Care - Private (3rd),5731,BUSN
24/04/2019,CFCHEXTL34623816,REDACTED UNDER DP ACT,40070,ESLAND NORTH LTD,347708,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623817,REDACTED UNDER DP ACT,8610,HILLCREST CHILDRENS SERVICES,347769,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623818,REDACTED UNDER DP ACT,5100,ACORN INDEPENDENCE LTD,350458,255200734,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,LTD
24/04/2019,CFCHEXTL34623819,REDACTED UNDER DP ACT,13190,REFLEXION CARE GROUP LIMITED,350638,922026658,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623820,REDACTED UNDER DP ACT,9935.04,WITHERSLACK GROUP LTD,351084,686845080,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623821,REDACTED UNDER DP ACT,10000,SOLENT CHILD CARE LTD,351813,,Children's Services,Residential Care - Private (3rd),5731,BUSN
24/04/2019,CFCHEXTL34623822,REDACTED UNDER DP ACT,22680,BLUE ELEPHANT CHILDCARE LTD,354779,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623823,REDACTED UNDER DP ACT,4848.48,LIGHTHOUSE SOUTHWEST LTD,355730,313257039,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,BUSN
24/04/2019,CFCHEXTL34623824,REDACTED UNDER DP ACT,15620,FUTUR3S SOUTH WEST LIMITED,356095,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,LTD
24/04/2019,CFCHEXTL34623825,REDACTED UNDER DP ACT,2919.12,NEW LIFE FOSTERING AGENCY LTD,357100,,Children's Services,Independent Fostering (3rd),5714,LTD
24/04/2019,CFCHEXTL34623826,REDACTED UNDER DP ACT,13505.14,IMPACT FOR CHANGE LTD,357232,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623827,REDACTED UNDER DP ACT,10000,BEECH HOUSE THE,357243,,Children's Services,Residential Care - Private (3rd),5731,B
24/04/2019,CFCHEXTL34623828,REDACTED UNDER DP ACT,1680,MONARCH INTERVENTION SERV LTD,357288,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,LTD
24/04/2019,CFCHEXTL34623829,REDACTED UNDER DP ACT,9049.58,FAIRPORT CARE SERVICES LIMIED,358055,,Children's Services,Residential Care - Private (3rd),5731,LTD
24/04/2019,CFCHEXTL34623830,REDACTED UNDER DP ACT,10232.6,HIGHER LEVEL WORLD,358117,,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,B
24/04/2019,CFCHEXTL34623831,REDACTED UNDER DP ACT,6700,HORIZON CARE & EDUCATION LTD,359053,,Children's Services,Residential Care - Private (3rd),5731,B
24/04/2019,CFCHEXTL34623832,REDACTED UNDER DP ACT,5992,BUDWOOD LIMITED,359189,291445003,Children's Services,Cl-Supported Accom-Rel Child (3rd),5771,B
24/04/2019,CFCHEXTL34623833,REDACTED UNDER DP ACT,8400,SHYNE TOGETHER LTD/CFADRES,359527,,Children's Services,Residential Care - Private (3rd),5731,B
24/04/2019,CFDIRPAY34636036,REDACTED UNDER DP ACT,7379.28,REDACTED UNDER DP ACT,68455,,Adult Care & Health,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34636149,REDACTED UNDER DP ACT,700.16,REDACTED UNDER DP ACT,160470,,Adult Care & Health,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34636463,REDACTED UNDER DP ACT,1305.92,REDACTED UNDER DP ACT,232753,,Adult Care & Health,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34636496,REDACTED UNDER DP ACT,1236,REDACTED UNDER DP ACT,241418,,Adult Care & Health,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34636558,REDACTED UNDER DP ACT,1922.88,REDACTED UNDER DP ACT,252069,,Children's Services,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34637116,REDACTED UNDER DP ACT,616.8,REDACTED UNDER DP ACT,304857,,Adult Care & Health,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34637193,REDACTED UNDER DP ACT,500,REDACTED UNDER DP ACT,309242,,Children's Services,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34637230,REDACTED UNDER DP ACT,715.83,REDACTED UNDER DP ACT,311805,,Adult Care & Health,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34637329,REDACTED UNDER DP ACT,973.12,REDACTED UNDER DP ACT,316600,,Children's Services,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34637612,REDACTED UNDER DP ACT,758.44,REDACTED UNDER DP ACT,326923,,Children's Services,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34637941,REDACTED UNDER DP ACT,640.72,REDACTED UNDER DP ACT,335859,,Children's Services,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34638146,REDACTED UNDER DP ACT,590.72,REDACTED UNDER DP ACT,340297,,Adult Care & Health,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34638182,REDACTED UNDER DP ACT,2525.6,REDACTED UNDER DP ACT,340899,,Adult Care & Health,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34638216,REDACTED UNDER DP ACT,1405.6,REDACTED UNDER DP ACT,341332,,Adult Care & Health,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34638362,REDACTED UNDER DP ACT,619.52,DISABILITY FOCUS(CLIENTS CARE),344589,,Adult Care & Health,Direct Payments,6401,BUSN
24/04/2019,CFDIRPAY34638701,REDACTED UNDER DP ACT,502.8,REDACTED UNDER DP ACT,351179,,Adult Care & Health,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34638958,REDACTED UNDER DP ACT,712.8,REDACTED UNDER DP ACT,355128,,Adult Care & Health,Direct Payments,6401,INDV
24/04/2019,CFDIRPAY34639000,REDACTED UNDER DP ACT,688.8,REDACTED UNDER DP ACT,355708,,Adult Care & Health,Direct Payments,6401,INDV
24/04/2019,EDUC34703343,LDPS100060384,520,BABCOCK LEARNING & DEVELOPMENT,290161,209852394,Children's Services,Curriculum Support (Schools),4376,WGA
24/04/2019,EDUC34703344,LDPS100060613,520,BABCOCK LEARNING & DEVELOPMENT,290161,209852394,Children's Services,Curriculum Support (Schools),4376,WGA
24/04/2019,EDUC34703346,LDPS100060773,1060,BABCOCK LEARNING & DEVELOPMENT,290161,209852394,Children's Services,Curriculum Support (Schools),4376,WGA
24/04/2019,EDUC34703348,2339,625,CONFERENCES SOUTH WEST LTD,277091,117481180,Children's Services,Hospitality & Other Expenses,4703,LTD
24/04/2019,EDUC34703349,SL-28137,1930.88,THRIVE,259942,714426355,Children's Services,Curriculum Support (Schools),4376,LTD
24/04/2019,EXCHEQ17911508,3346,-426.52,SOUTH WEST GRID FOR LEARNING,187948,880861888,Children's Services,ICT Learning Resources (Schools Only),4541,WGA
24/04/2019,EXCHEQ34339369,27561,534.82,SOUTH WEST GRID FOR LEARNING,187948,880861888,Children's Services,ICT Learning Resources (Schools Only),4541,WGA
24/04/2019,EXCHEQ34711464,VAHB001MB2,680,ONE INSURANCE SOLUTIONS,302706,,Children's Services,Establishments Vehicles Costs (inc maint,3002,LTD
24/04/2019,EXCHEQ34711466,DEI014410,3093.43,DEVON NORSE LTD (NORWICH),273895,785421021,Children's Services,Catering Services inc Pupil Meals,4101,WGA
24/04/2019,EXCHEQ34711470,CWI105910,1973,I T E C CONNECT LTD,194917,496592289,Children's Services,IT Maintenance,4515,LTD
24/04/2019,EXCHEQ34711483,SI-28117,1647,THRIVE,259942,714426355,Children's Services,Training,1802,LTD
24/04/2019,EXCHEQ34711490,AU20000325/A,585,P G L TRAVEL LTD,73658,134628373,Children's Services,Educational / Residential Visits,4331,LTD
24/04/2019,EXCHEQ34711498,ESP0904,2423.4,EXETER SUPPLY PARTNERSHIP,339740,256362790,Children's Services,Pay - Supply Teachers/non contract hours,1020,WGA
24/04/2019,EXCHEQ34711499,ESP0906,880,EXETER SUPPLY PARTNERSHIP,339740,256362790,Children's Services,Pay - Supply Teachers/non contract hours,1020,WGA
24/04/2019,EXCHEQ34711507,30351416E,2242.6,EAST DEVON DIST COUN (S O ACC),8710,142218990,Children's Services,Rates,2341,WGA
24/04/2019,EXCHEQ34711524,INV00049500,884,KEY SUPPORT SERVICES LTD,302133,185442884,Children's Services,Learning Resources exc. IT Equipment,4401,LTD
24/04/2019,EXCHEQ34711540,DEI014330,6826.61,DEVON NORSE LTD (NORWICH),273895,785421021,Children's Services,Catering Services inc Pupil Meals,4101,WGA
24/04/2019,EXCHEQ34711544,SI-29126,556.85,THRIVE,259942,714426355,Children's Services,Curriculum Support (Schools),4376,LTD
24/04/2019,EXCHEQ34711548,717479,1250,MEDIGOLD HEALTH CONSULTANCY LTD,292231,705029661,Children's Services,Other professional Services Schools,4377,LTD
24/04/2019,EXCHEQ34711571,LDPSI00060781,6557.02,BABCOCK LEARNING & DEVELOPMENT,290161,209852394,Children's Services,Curriculum Support (Schools),4376,WGA
24/04/2019,EXCHEQ34711576,DVN00038185,3685.59,DEVON NORSE LTD (NORWICH),273895,785421021,Children's Services,Cleaning Services,2601,WGA
24/04/2019,EXCHEQ34711578,93108601H,8838,NORTH DEVON COUNCIL,8252,144711092,Children's Services,Rates,2341,WGA
24/04/2019,EXCHEQ34711590,LDPSI00060668,511.47,BABCOCK LEARNING & DEVELOPMENT,290161,209852394,Children's Services,Finance & Accountancy Services (Schools),4371,WGA
24/04/2019,EXCHEQ34711591,LDPSI00060778,4456,BABCOCK LEARNING & DEVELOPMENT,290161,209852394,Children's Services,Finance & Accountancy Services (Schools),4371,WGA
24/04/2019,EXCHEQ34711596,DEI014383,1678.29,DEVON NORSE LTD (NORWICH),273895,785421021,Children's Services,Materials & Consumables,4003,WGA
24/04/2019,EXCHEQ34711598,396,8000,D P M PLYMPTON,360244,,Capital Expenditure,REPL New constr - main contract costs,C251,BUSN
24/04/2019,EXCHEQ34711610,12756,895,CPOMS SYSTEMS LIMITED,350040,283676168,Children's Services,IT Licences,4513,LTD
24/04/2019,EXCHEQ34711613,80013528,2324.08,MID DEVON DISTRICT COUNCIL,19708,142203912,Children's Services,Refuse Collection inc Skip Hire,2602,WGA
24/04/2019,HIGHWAYS34869497,41196_1,452.81,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Expenditure,Infra REP constr - Term Maint contract,C203,LTD
24/04/2019,HIGHWAYS34869498,41197_1,2167.67,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Expenditure,Infra REP constr - Term Maint contract,C203,LTD
24/04/2019,HIGHWAYS34869499,41198_1,1493.76,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Expenditure,Infra REP constr - Term Maint contract,C203,LTD
24/04/2019,HIGHWAYS34869500,41199_1,1297.75,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Expenditure,Infra REP constr - Term Maint contract,C203,LTD
24/04/2019,HIGHWAYS34869500,41199_1,1298.75,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Highways & Capital Development & Waste Management,Infra REP constr - Term Maint contract,C203,LTD
24/04/2019,HIGHWAYS34869501,41200_1,3380.77,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Highways & Capital Development & Waste Management,Main / Term Contractor,4301,LTD
24/04/2019,HIGHWAYS34869502,41201_1,2137.79,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Expenditure,Infra REP constr - Term Maint contract,C203,LTD
24/04/2019,HIGHWAYS34869503,41202_1,40224.21,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Expenditure,Infra REP constr - Term Maint contract,C203,LTD
24/04/2019,HIGHWAYS34869504,41203_1,624.08,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Expenditure,Infra REP constr - Term Maint contract,C203,LTD
24/04/2019,HIGHWAYS34869505,41204_1,426.03,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Expenditure,Infra REP constr - Term Maint contract,C203,LTD
24/04/2019,HIGHWAYS34869510,41209_1,454.21,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Expenditure,Infra REP constr - Term Maint contract,C203,LTD
24/04/2019,HIGHWAYS34869511,41210_1,963.04,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Expenditure,Infra REP constr - Term Maint contract,C203,LTD
24/04/2019,HIGHWAYS34869512,41211_1,1365.27,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Expenditure,Infra REP constr - Term Maint contract,C203,LTD
24/04/2019,HIGHWAYS34869515,41214_1,1308.68,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Expenditure,Infra REP constr - Term Maint contract,C203,LTD
24/04/2019,HIGHWAYS34869516,41215_1,1067.87,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Expenditure,Infra REP constr - Term Maint contract,C203,LTD
24/04/2019,HIGHWAYS34869517,41216_1,4363.24,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Expenditure,Infra REP constr - Term Maint contract,C203,LTD
