Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,
18,Devon County Council,06/01/2011,EXCHEQ19295522,9030S,657.81,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,10/01/2011,EXCHEQ19293669,3784S,2422.00,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,10/01/2011,EXCHEQ19296624,9906S,988.19,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,10/01/2011,EXCHEQ19296682,7050S,1898.00,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,12/01/2011,EXCHEQ19297941,3757S,1724.80,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,13/01/2011,EXCHEQ19298387,1581S,3192.00,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,13/01/2011,EXCHEQ19298737,5842S,1757.12,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,13/01/2011,EXCHEQ19298946,9114S,874.50,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,13/01/2011,EXCHEQ19298947,4376S,790.83,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,13/01/2011,RESTRAT19563199,9274S,1106.53,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,14/01/2011,EXCHEQ19299019,9667S,761.00,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,14/01/2011,EXCHEQ19299578,5999S,1759.76,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,17/01/2011,EXCHEQ19298329,8778S/8021422,1746.91,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,17/01/2011,EXCHEQ19299505,3491S,2316.80,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,17/01/2011,EXCHEQ19299676,5975S,1987.64,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,17/01/2011,EXCHEQ19300139,6230S,3899.98,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,17/01/2011,EXCHEQ19300221,7542S,1624.50,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,17/01/2011,FINNDAD19411490,6793S,2763.93,TINCKNELL FUELS LTD,64391,869899126,Adult & Community Services,Oil Fuel,3454,
18,Devon County Council,17/01/2011,FINSWAD19423355,7644S,2142.00,TINCKNELL FUELS LTD,64391,869899126,Adult & Community Services,Oil Fuel,3454,
18,Devon County Council,18/01/2011,EXCHEQ19300892,5042S,1837.84,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,19/01/2011,FINMDAD19399739,1918S,1557.40,TINCKNELL FUELS LTD,64391,869899126,Adult & Community Services,Oil Fuel,3454,
18,Devon County Council,19/01/2011,PLAYLINE19541841,5996S,6481.23,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,19/01/2011,RESTRAT19563247,4671S,788.00,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Electricity,3452,
18,Devon County Council,20/01/2011,EXCHEQ19302086,7718S,1723.48,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,20/01/2011,RESTRAT19563285,6027S,1179.20,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,24/01/2011,EXCHEQ19297455,0264S,1592.19,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,24/01/2011,EXCHEQ19299370,0129S,592.18,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,24/01/2011,EXCHEQ19302655,6050S,951.62,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,24/01/2011,EXCHEQ19303235,6567S,1398.80,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,24/01/2011,EXCHEQ19303433,7465S,1297.05,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,25/01/2011,EXCHEQ19304087,5104S,1642.48,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,26/01/2011,EXCHEQ19304337,8804S,1159.42,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,26/01/2011,RESTRAT19563334,8590S,783.01,TINCKNELL FUELS LTD,64391,869899126,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,27/01/2011,FINSWAD19423501,6205S,3127.66,TINCKNELL FUELS LTD,64391,869899126,Adult & Community Services,Oil Fuel,3454,
18,Devon County Council,20/01/2011,REAST19561239,4170S,3516.00,TINCKNELL FUELS LTD (EXETER),21797,130523712,"Environment, Economy & Culture",Oil Fuel,3454,
18,Devon County Council,24/01/2011,ACLCENT18951740,2183S,2079.33,TINCKNELL FUELS LTD (EXETER),21797,130523712,Adult & Community Services,Oil Fuel,3454,
18,Devon County Council,05/01/2011,FINTBAD19427219,3247S,1279.20,TINKNELL FUELS LTD,181270,,Adult & Community Services,Oil Fuel,3454,
18,Devon County Council,12/01/2011,FINTBAD19427309,6270S,943.95,TINKNELL FUELS LTD,181270,,Adult & Community Services,Oil Fuel,3454,
18,Devon County Council,25/01/2011,BRNDAD18961374,71808,2611.98,TINKNELL FUELS LTD,181270,,Adult & Community Services,Oil Fuel,3454,
18,Devon County Council,25/01/2011,FINTBAD19427440,0333S,500.96,TINKNELL FUELS LTD,181270,,Adult & Community Services,Oil Fuel,3454,
18,Devon County Council,26/01/2011,DPMANUAL19177668,6889S,1334.00,TINKNELL FUELS LTD,181270,,Corporate Resources,Oil Fuel,3454,
18,Devon County Council,06/01/2011,EARLYRS19193496,EYP0000017542,6210.93,TINKY'S PRE-SCHOOL,76799,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,06/01/2011,EARLYRS19193497,EYP0000017543,3424.95,TINY TOES PRE-SCHOOL LTD,237482,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,06/01/2011,EARLYRS19193498,EYP0000017544,7603.92,TINY TOTS PRIVATE PRE-SCHOOL,66891,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,20/01/2011,EARLYRS19193731,Aut Depri 50011,2096.00,TINY TOTS PRIVATE PRE-SCHOOL,66891,,Children & Younger Persons,Pur Dom Care-Client/Carer Supp,7340,
18,Devon County Council,04/01/2011,EARLYRS19193104,241210TO,841.05,TIPTON OWLETS PLAYGROUP,66892,,Children & Younger Persons,Grants to Voluntary Bodies,8001,
18,Devon County Council,06/01/2011,EARLYRS19193499,EYP0000017545,1327.50,TIPTON OWLETS PLAYGROUP,66892,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,24/01/2011,DPMANUAL19177371,108865,501.00,TITAN FURNITURE UK LTD,225521,,Corporate Resources,Direct Delivery (DPS),3044,
18,Devon County Council,10/01/2011,LDP19659576,179674,1364.80,TIVERTON HOTEL LTD (AFTR 1/1,188311,,Children & Younger Persons,Hire / Rent of Rooms / Premises,3692,
18,Devon County Council,21/01/2011,LDP19659911,179834,848.71,TIVERTON HOTEL LTD (AFTR 1/1,188311,,Children & Younger Persons,Hire / Rent of Rooms / Premises,3692,
18,Devon County Council,06/01/2011,EARLYRS19193500,EYP0000017546,2901.03,TIVERTON LITTLE STARS,237409,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,18/01/2011,YOUTHMID19645339,TMDY17 YOF10/11,799.00,TIVERTON SEA CADET UNIT,268553,,Children & Younger Persons,Grants Admin/Running/Capital,7916,
18,Devon County Council,06/01/2011,EARLYRS19193501,EYP0000017547,5393.19,TOAD HALL DAY NURSERY(ILFRACOMB),66895,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,19/01/2011,EARLYRS19193630,2yr Sprin 50003,693.55,TOAD HALL DAY NURSERY(ILFRACOMB),66895,,Children & Younger Persons,Grants to Voluntary Bodies,8001,
18,Devon County Council,19/01/2011,EARLYRS19193631,2yr Sprin 50004,693.55,TOAD HALL DAY NURSERY(ILFRACOMB),66895,,Children & Younger Persons,Grants to Voluntary Bodies,8001,
18,Devon County Council,19/01/2011,EARLYRS19193632,2yr Sprin 50005,693.55,TOAD HALL DAY NURSERY(ILFRACOMB),66895,,Children & Younger Persons,Grants to Voluntary Bodies,8001,
18,Devon County Council,19/01/2011,EARLYRS19193633,2yr Sprin 50006,756.60,TOAD HALL DAY NURSERY(ILFRACOMB),66895,,Children & Younger Persons,Grants to Voluntary Bodies,8001,
18,Devon County Council,20/01/2011,EARLYRS19193732,Aut Depri 50012,2977.00,TOAD HALL DAY NURSERY(ILFRACOMB),66895,,Children & Younger Persons,Pur Dom Care-Client/Carer Supp,7340,
18,Devon County Council,06/01/2011,EARLYRS19193502,EYP0000017548,2725.80,TOAD HALL DAY NURSERY(OKEHAMPTN),52064,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,27/01/2011,EARLYRS19193815,260111TH,3000.00,TOAD HALL DAY NURSERY(OKEHAMPTN),52064,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,13/01/2011,EXCHEQ19298599,5601/2011,1177.00,TOLL & SON J M,4595,143940765,Children & Younger Persons,Capital Building Works,8321,
18,Devon County Council,27/01/2011,EXCHEQ19305245,5600/2011,438.95,TOLL & SON J M,4595,143940765,Children & Younger Persons,Internal Works,2671,
18,Devon County Council,14/01/2011,EXCHEQ19299653,2321,2096.15,TONE LEISURE (SOUTH HAMS) LTD,206282,879392263,Children & Younger Persons,Misc Other,8199,
18,Devon County Council,24/01/2011,EXCHEQ19301550,2320,524.80,TONE LEISURE (SOUTH HAMS) LTD,206282,879392263,Children & Younger Persons,Educational Visits,8182,
18,Devon County Council,27/01/2011,EXCHEQ19295245,2262,885.10,TONE LEISURE (SOUTH HAMS) LTD,206282,879392263,Children & Younger Persons,Education Equip/Books Purchase,4201,
18,Devon County Council,26/01/2011,LDP19659777,10/01/11,1600.00,TONG,199266,,Children & Younger Persons,Consultancy / Professional Fees,4839,
18,Devon County Council,14/01/2011,LDP19659686,00002,1800.00,TOPAZ CAREER CONSULTANTS,272808,,Children & Younger Persons,Consultancy / Professional Fees,4839,
18,Devon County Council,18/01/2011,CHECS19107208,1026,478.00,TOPTOWN PRINTERS LTD,5985,,Chief Executives,Printing & Stationery,6101,
18,Devon County Council,26/01/2011,CFSUPP19103075,REDACTED UNDER DP ACT,3069.68,TOR HOMES-RENT ACCOUNT,117862,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,26/01/2011,CFSUPP19103076,REDACTED UNDER DP ACT,3071.04,TOR HOMES-RENT ACCOUNT,117862,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,26/01/2011,CFSUPP19103077,REDACTED UNDER DP ACT,3068.40,TOR HOMES-RENT ACCOUNT,117862,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,26/01/2011,CFSUPP19103078,REDACTED UNDER DP ACT,986.88,TOR HOMES-RENT ACCOUNT,117862,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,26/01/2011,CFSUPP19103079,REDACTED UNDER DP ACT,540.00,TOR HOMES-RENT ACCOUNT,117862,,Adult & Community Services,Community Or Social Alarm Service,7752,
18,Devon County Council,26/01/2011,CFSUPP19103080,REDACTED UNDER DP ACT,540.00,TOR HOMES-RENT ACCOUNT,117862,,Adult & Community Services,Community Or Social Alarm Service,7752,
18,Devon County Council,26/01/2011,CFSUPP19103081,REDACTED UNDER DP ACT,540.00,TOR HOMES-RENT ACCOUNT,117862,,Adult & Community Services,Community Or Social Alarm Service,7752,
18,Devon County Council,26/01/2011,CFSUPP19103082,REDACTED UNDER DP ACT,1856.32,TOR HOMES-RENT ACCOUNT,117862,,Adult & Community Services,Community Or Social Alarm Service,7752,
18,Devon County Council,26/01/2011,CFSUPP19103083,REDACTED UNDER DP ACT,2672.96,TOR HOMES-RENT ACCOUNT,117862,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,26/01/2011,CFSUPP19103084,REDACTED UNDER DP ACT,2249.36,TOR HOMES-RENT ACCOUNT,117862,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,26/01/2011,CFSUPP19103085,REDACTED UNDER DP ACT,2374.16,TOR HOMES-RENT ACCOUNT,117862,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,26/01/2011,CFSUPP19103086,REDACTED UNDER DP ACT,2135.84,TOR HOMES-RENT ACCOUNT,117862,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,26/01/2011,CFSUPP19103087,REDACTED UNDER DP ACT,3220.48,TOR HOMES-RENT ACCOUNT,117862,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,26/01/2011,CFSUPP19103088,REDACTED UNDER DP ACT,1973.12,TOR HOMES-RENT ACCOUNT,117862,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,12/01/2011,CFADRES19020433,REDACTED UNDER DP ACT,1659.32,TORBAY CARE TRUST,92850,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,19/01/2011,CFADDAY18976528,REDACTED UNDER DP ACT,501.72,TORBAY CARE TRUST,191234,654976975,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,19/01/2011,CFADDAY18976530,REDACTED UNDER DP ACT,1436.40,TORBAY CARE TRUST,191234,654976975,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,19/01/2011,CFADDAY18976532,REDACTED UNDER DP ACT,646.38,TORBAY CARE TRUST,191234,654976975,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,19/01/2011,CFADDAY18976534,REDACTED UNDER DP ACT,958.82,TORBAY CARE TRUST,191234,654976975,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFADRES19021103,REDACTED UNDER DP ACT,1659.32,TORBAY CARE TRUST,92850,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,24/01/2011,EXCHEQ19303168,7944567,7875.00,TORBAY COUNCIL (FINANCE),6411,142208211,Children & Younger Persons,Training Courses/Conf./Exam Fees/Venues,1867,
18,Devon County Council,13/01/2011,HQ19466234,X0084009,24252.00,TORRIDGE DIST COUN (BRIDGE BLGS),4707,144666062,"Environment, Economy & Culture",Contribn Other,7716,
18,Devon County Council,20/01/2011,EXCHEQ19302242,26034599XD,35450.59,TORRIDGE DIST COUN (BRIDGE BLGS),4707,144666062,Children & Younger Persons,Uniform business rate,3682,
18,Devon County Council,25/01/2011,RNORTH19577826,X0084503,34807.81,TORRIDGE DIST COUN (BRIDGE BLGS),4707,144666062,"Environment, Economy & Culture",Other Contractor (Non),4386,
18,Devon County Council,25/01/2011,CYPCENT19113833,1,2500.00,TORRIDGE SPECIAL FRIENDS,145709,,Children & Younger Persons,Grant Payments,8025,
18,Devon County Council,04/01/2011,FNEXMHLD19432443,2819,7683.75,TORRIDGE VOLUNTARY SERVICES,21551,,Adult & Community Services,Social Services Contracts,7739,
18,Devon County Council,21/01/2011,LLCBIDEF19505334,JANUARY2011,900.00,TORRIDGESIDE & TAW ACADEMY OF,220899,,Children & Younger Persons,Recreational Expenditure,8150,
18,Devon County Council,27/01/2011,EXCHEQ19305290,FREMSCHE,506.00,TORRIDGESIDE & TAW ACADEMY OF,220899,,Children & Younger Persons,Curriculum Support Services,4850,
18,Devon County Council,20/01/2011,FINNDAD19411207,RENTS,615.00,TORRINGTON METHODIST CHURCH,100950,,Adult & Community Services,Miscellaneous,7901,
18,Devon County Council,12/01/2011,EXCHEQ19297873,40032923,1149.72,TOSHIBA TEC UK IMAGING SYSTEMS,75617,765582101,Children & Younger Persons,Photocopying / Reprographics / Imaging,6120,
18,Devon County Council,17/01/2011,MATS19515194,40035860,538.86,TOSHIBA TEC UK IMAGING SYSTEMS,75617,765582101,"Environment, Economy & Culture",Photocopying / Reprographics / Imaging,6120,
18,Devon County Council,14/01/2011,EXCHEQ19299533,315754,756.84,TOTAL BUTLER (CREDITON),81250,,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,17/01/2011,EXCHEQ19300516,362119,3788.40,TOTAL BUTLER (CREDITON),81250,,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,17/01/2011,EXCHEQ19300038,326397,1461.65,TOTAL BUTLER (MINEHEAD),96903,232648173,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,07/01/2011,EXCHEQ19295989,291362,844.80,TOTAL UK LTD,66655,232648173,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,20/01/2011,EXCHEQ19301838,325178,3053.11,TOTAL UK LTD,66655,232648173,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,20/01/2011,EXCHEQ19302165,235017,2507.93,TOTAL UK LTD,66655,232648173,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,20/01/2011,EXCHEQ19302166,312999,2433.01,TOTAL UK LTD,66655,232648173,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,20/01/2011,EXCHEQ19302167,323669,1445.32,TOTAL UK LTD,66655,232648173,Children & Younger Persons,Oil Fuel,3454,
18,Devon County Council,11/01/2011,TRCC19630759,NT CON TRVL JAN,780.00,TOTNES COMMUNITY BUS,107537,,"Environment, Economy & Culture",Payments To Operators,4826,
18,Devon County Council,18/01/2011,TRCC19630867,NT CON TRVL PR3,562.00,TOTNES COMMUNITY BUS,107537,,"Environment, Economy & Culture",Payments To Operators,4826,
18,Devon County Council,12/01/2011,CFADRES19020658,REDACTED UNDER DP ACT,2140.70,TOWER HOUSE,206985,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,06/01/2011,EARLYRS19193503,EYP0000017549,3557.70,TOWERFIELD TOTS NURSERY,66897,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,20/01/2011,EARLYRS19193733,Aut Depri 50013,943.00,TOWERFIELD TOTS NURSERY,66897,,Children & Younger Persons,Pur Dom Care-Client/Carer Supp,7340,
18,Devon County Council,14/01/2011,DPMANUAL19177216,6281242,1105.95,TOYOTA MATERIAL HANDLING UK LTD,4067,669284289,Corporate Resources,WAREHOUSE EQUIPMENT,4171,
18,Devon County Council,12/01/2011,CFADRES19020233,REDACTED UNDER DP ACT,3265.72,TRACEY HOUSE,89074,918316520,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19020904,REDACTED UNDER DP ACT,3265.72,TRACEY HOUSE,89074,918316520,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,27/01/2011,FINSSCW19417230,121126,810.00,TRAINING SYNERGY LTD,272634,853747690,Adult & Community Services,Course Fees / Registration,4807,
18,Devon County Council,11/01/2011,HQ19466203,INV0075122,2680.00,TRAPEZE GROUP(UK)LTD,217911,778124702,"Environment, Economy & Culture",It Hardware And Software,4135,
18,Devon County Council,13/01/2011,CORONERS19111521,S40046-00056,3555.25,TRAPNELL & SHERBORNE,160362,143543482,Chief Executives,Coroners Expenses-Funeral Dir,8112,
18,Devon County Council,17/01/2011,CORONERS19111520,S40046-00058,4604.60,TRAPNELL & SHERBORNE,160362,143543482,Chief Executives,Coroners Expenses-Funeral Dir,8112,
18,Devon County Council,10/01/2011,EXCHEQ19297063,104932,600.00,TRAVEL CLASS LTD,70212,927547102,Children & Younger Persons,Educational Visits,8182,
18,Devon County Council,14/01/2011,EXCHEQ19299147,105145,750.00,TRAVEL CLASS LTD,70212,927547102,Children & Younger Persons,Educational Visits,8182,
18,Devon County Council,06/01/2011,EARLYRS19193504,EYP0000017550,11682.00,TREEHOUSE PRE SCHOOL,33210,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,20/01/2011,EARLYRS19193680,Aut Depri 50006,2382.00,TREEHOUSE PRE SCHOOL,33210,,Children & Younger Persons,Pur Dom Care-Client/Carer Supp,7340,
18,Devon County Council,12/01/2011,CFADRES19020325,REDACTED UNDER DP ACT,12267.55,TREELANDS RESIDENTIAL HOME,90138,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19020996,REDACTED UNDER DP ACT,15267.55,TREELANDS RESIDENTIAL HOME,90138,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,14/01/2011,EXCHEQ19299135,STDAVIDS,5500.00,TREEPIRATES,272722,,Children & Younger Persons,Capital Building Works,8321,
18,Devon County Council,06/01/2011,EARLYRS19193505,EYP0000017552,2161.17,TREETOPS PRE-SCHOOL (K'BRIDGE),52865,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,06/01/2011,EARLYRS19193506,EYP0000017551,2930.24,TREETOPS PRE-SCHOOL(BRIDESTOWE),66795,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,20/01/2011,EARLYRS19193720,Aut Depri 50046,612.00,TREETOPS PRE-SCHOOL(BRIDESTOWE),66795,,Children & Younger Persons,Pur Dom Care-Client/Carer Supp,7340,
18,Devon County Council,10/01/2011,CFADDAY18975803,REDACTED UNDER DP ACT,900.00,TREGARLAND TAVISTOCK,90050,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975804,REDACTED UNDER DP ACT,1800.00,TREGARLAND TAVISTOCK,90050,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975806,REDACTED UNDER DP ACT,4500.00,TREGARLAND TAVISTOCK,90050,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADRES19020318,REDACTED UNDER DP ACT,18620.62,TREGARLAND TAVISTOCK,90050,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19020989,REDACTED UNDER DP ACT,18620.62,TREGARLAND TAVISTOCK,90050,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,CFADRES19020656,REDACTED UNDER DP ACT,1873.40,TRELANA NURSING HOME,206662,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,26/01/2011,CFADRES19021325,REDACTED UNDER DP ACT,1873.40,TRELANA NURSING HOME,206662,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,13/01/2011,CSET19112321,10001140,34616.00,TRELOAR COLLEGE,164653,,Children & Younger Persons,Independent Sch Fees Spring Tm,7713,
18,Devon County Council,12/01/2011,CFADRES19020619,REDACTED UNDER DP ACT,689.48,TRENANT HOUSE LTD,193373,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021288,REDACTED UNDER DP ACT,689.48,TRENANT HOUSE LTD,193373,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,10/01/2011,CFSPOT19101080,REDACTED UNDER DP ACT,878.20,TRENOVISSICK DOM CARE AGENCY,121582,,Adult & Community Services,Spot Purchases,7758,
18,Devon County Council,12/01/2011,CFADDAY18976129,REDACTED UNDER DP ACT,767.52,TRENOVISSICK DOM CARE AGENCY,121582,,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,12/01/2011,CFADDOM18990726,REDACTED UNDER DP ACT,531.36,TRENOVISSICK DOM CARE AGENCY,121582,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,12/01/2011,CFADDOM18990728,REDACTED UNDER DP ACT,1062.72,TRENOVISSICK DOM CARE AGENCY,121582,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,12/01/2011,CFADDOM18990729,REDACTED UNDER DP ACT,944.64,TRENOVISSICK DOM CARE AGENCY,121582,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,12/01/2011,CFADDOM18990730,REDACTED UNDER DP ACT,1461.24,TRENOVISSICK DOM CARE AGENCY,121582,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,19/01/2011,CFADDOM18991392,REDACTED UNDER DP ACT,20172.78,TRENOVISSICK DOM CARE AGENCY,121582,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,19/01/2011,CFADDOM18991393,REDACTED UNDER DP ACT,23357.70,TRENOVISSICK DOM CARE AGENCY,121582,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,19/01/2011,CFADDOM18991394,REDACTED UNDER DP ACT,22263.87,TRENOVISSICK DOM CARE AGENCY,121582,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,19/01/2011,CFADDOM18991395,REDACTED UNDER DP ACT,17361.57,TRENOVISSICK DOM CARE AGENCY,121582,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,19/01/2011,CFADDOM18991396,REDACTED UNDER DP ACT,15121.82,TRENOVISSICK DOM CARE AGENCY,121582,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,26/01/2011,CFSPOT19101090,REDACTED UNDER DP ACT,878.20,TRENOVISSICK DOM CARE AGENCY,121582,,Adult & Community Services,Spot Purchases,7758,
18,Devon County Council,12/01/2011,CFADRES19020573,REDACTED UNDER DP ACT,556.92,TREZELA HOUSE,171185,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021243,REDACTED UNDER DP ACT,556.92,TREZELA HOUSE,171185,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,13/01/2011,FINSSCW19417224,T3844,3531.78,TRIANGLE,262070,,Adult & Community Services,External Trainers Costs,4845,
18,Devon County Council,06/01/2011,EARLYRS19193507,EYP0000017554,20706.35,TRINITY SCHOOL,62170,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,13/01/2011,CSET19112318,17681,3300.00,TRINITY SCHOOL,62170,,Children & Younger Persons,Independent Sch Fees Spring Tm,7713,
18,Devon County Council,19/01/2011,EARLYRS19193647,10/3083,31205.45,TRIO CHILDCARE CONNECTIONS,214046,685405515,Children & Younger Persons,Grants to Voluntary Bodies,8001,
18,Devon County Council,19/01/2011,EARLYRS19193658,11/4011,7238.86,TRIO CHILDCARE CONNECTIONS,214046,685405515,Children & Younger Persons,Grants to Voluntary Bodies,8001,
18,Devon County Council,25/01/2011,CSET19112332,004,500.00,TRUMAN,270305,,Children & Younger Persons,Consultancy / Professional Fees,4839,
18,Devon County Council,13/01/2011,LEGAL19473748,29689,850.00,TRUMPER,268060,768680867,Children & Younger Persons,Non Rechargeable Legal Disbursements,6131,
18,Devon County Council,10/01/2011,CFADDAY18975908,REDACTED UNDER DP ACT,2863.55,TRUST RESIDENTIAL SERVICES,174786,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADRES19020580,REDACTED UNDER DP ACT,10015.18,TRUST RESIDENTIAL SERVICES,174786,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,17/01/2011,CFADDAY18976421,REDACTED UNDER DP ACT,2638.30,TRUST RESIDENTIAL SERVICES,174786,,Adult & Community Services,Individualised Support,7640,
